1.8029
1.77143
1.73969
1.83886
1.81782
1.70499
1.74318
1.8887
1.7141
1.82444
1.72059
1.84883
1.75173
1.80693
1.72172
1.80969
1.72963
1.86656
1.74875
1.80096
1.8398
1.77791
1.80702
1.72452
1.8025
1.82297
1.77897
1.83157
1.85877
1.77836
1.75324
1.77717
1.81045
1.75682
1.8204
1.70449
1.72859
1.77156
1.87152
1.69658
1.80066
1.85742
1.7361
1.77589
1.86511
1.76904
1.84015
1.69609
1.87141
1.88236
1.71823
1.7659
1.88758
1.80849
1.77252
1.75616
1.73554
1.76467
1.70629
1.82689
1.74261
1.80519
1.82213
1.67421
1.76756
1.86918
1.77626
1.72791
1.88236
1.84995
1.81467
1.69076
1.86099
1.78001
1.80999
1.7339
1.77534
1.77332
1.78046
1.82641
1.91084
1.79227
1.78402
1.69895
1.88543
1.69783
1.71696
1.73164
1.68829
1.67991
1.85701
1.82344
1.80155
1.70795
1.83546
1.80608
1.80174
1.87316
1.83835
1.72533
1.7992
1.8585
1.77352
1.74659
1.82041
1.73242
1.83225
1.77723
1.72534
1.7451
1.81486
1.77744
1.71085
1.90474
1.85985
1.71613
1.8416
1.72677
1.80107
1.77913
1.69118
1.76887
1.72968
1.72298
1.86178
1.83403
1.85814
1.68342
1.99268
1.83097
1.70654
1.76159
1.84768
1.7689
1.93006
1.86708
1.74204
1.78538
1.7441
1.81111
1.73908
1.75793
1.70213
1.70777
1.70667
1.74031
1.78185
1.79276
1.85363
1.74953
1.89848
1.73247
1.7061
1.76926
1.67577
1.79103
1.68356
1.71233
1.8
1.69756
1.76947
1.81087
1.71375
1.78192
1.73951
1.69165
1.7054
1.75341
1.68242
1.80668
1.72854
1.79486
1.79055
1.73228
1.83524
1.69547
1.79485
1.91244
1.75101
1.77875
1.72996
1.83575
1.73193
1.8146
1.77893
1.84728
1.83985
1.76466
1.74504
1.80328
1.72937
1.90663
1.80319
1.87699
1.78845
1.80592
1.74232
1.75378
1.82224
1.72881
1.74683
1.85586
1.70536
1.70319
1.86155
1.71219
1.81272
1.89433
2.06413
1.7829
1.83194
1.70952
1.903
1.75301
1.86466
1.89256
1.71787
1.82161
1.74669
1.92102
1.89154
1.90643
1.73062
1.78488
1.71523
1.82609
1.87285
1.8422
1.78238
1.8592
1.72096
1.76441
1.86378
1.83048
1.80809
1.81826
1.70797
1.88351
1.71086
1.72748
1.81378
